Timestep,Particle_0_MSD,Particle_0_Noise_X,Particle_0_Noise_Y,Particle_1_MSD,Particle_1_Noise_X,Particle_1_Noise_Y,Particle_2_MSD,Particle_2_Noise_X,Particle_2_Noise_Y,Particle_3_MSD,Particle_3_Noise_X,Particle_3_Noise_Y,Particle_4_MSD,Particle_4_Noise_X,Particle_4_Noise_Y
292,2.924998932076082,-0.028834905975177377,-0.08111009606728922,0.2381630571054048,-0.03838104620127988,0.13275106943532097,0.7879827737307463,-0.11696714751660198,0.029960109354672245,3.69962484404958,-0.11847978531112538,-0.1334930458374759,11.489241178687333,0.037129188131820666,0.06749363322737298
293,2.9851775767544924,0.06134949357153213,-0.07600309084815615,0.22864667520059542,-0.020113238011307006,-0.02296430013769731,0.7986200184850504,0.07779962454884064,0.07451974635759,3.7222699708399403,-0.06732048502892639,0.09471657354585354,11.433910590871754,0.0406593912938818,0.06693918197274806
294,3.047577353468028,0.028373336981030364,0.19177430758202654,0.2194094876073419,0.13621063876613912,-0.03202557688204998,0.8100073704132631,0.07221138728022955,-0.18470453138330598,3.7467792315776522,0.013589988686390362,-0.02366489049708617,11.378402080953776,0.09634546752323063,0.062193036602662156
295,3.1120278213382098,0.09967415016472139,-0.13963985654547148,0.21044517225508888,0.10379178685405664,0.022325305012312946,0.8220681020750675,0.1623033294906293,0.07948308137922806,3.7731487876580925,0.012989380845139337,0.013773109267775793,11.32252943698658,0.00021302725316547377,0.1818577903134121
296,3.178550083267778,0.16865862103650825,0.06938230683839781,0.20175985567721935,0.05212747372860739,-0.04486479656385739,0.8349343746825341,0.039715137040099054,0.10170556705846326,3.801298627801368,0.0658586344656636,-0.06138234237205725,11.26634527859263,0.15423489533626464,0.012482834328481325
297,3.247141351704446,0.16001489317840797,-0.2670277546438162,0.19330800985968033,-0.0811385940025468,0.024691339806735414,0.8486666162499514,0.041802098666552524,-0.11770811017090524,3.8313027280185694,-0.0038521558081879674,0.001285306915560368,11.209793719844145,0.14715807787183396,0.020844786702432033
298,3.318007627129997,-0.03894056567438711,0.10143670202644878,0.18514081228505014,-0.14335448888846197,0.04271849757112581,0.8631210792529646,-0.004244834610302838,-0.06135508652665085,3.8630703430738533,-0.05409830352772186,0.010293610077565699,11.152625568200676,-0.0031516226969471824,-0.08916393201525016
299,3.3913516344829637,-0.0418104469572192,0.01494358650830875,0.1772254478000691,0.18301040405196023,-0.012930238498704855,0.8783467437367871,0.10245362716077021,-0.019160546307250215,3.8966043122604535,0.04154490247439272,0.01197823567629256,11.095134440561871,0.02674270295974748,-0.013157034208652156
300,3.4671627212579628,0.0818023142990573,-0.009935629332733535,0.16950212036579765,0.23102827945463367,-0.037294564590987414,0.89441124914557,0.09771223084965039,-0.038790191351315784,3.9320401650395493,0.1919216396117026,0.07307143080996455,11.037240662603857,-0.12852851112428745,0.14070578975471168
301,3.5453315679396176,-0.0005287430485535407,-0.27137783950564104,0.1619813873086094,0.03325653561696426,0.25684180336896356,0.9114022605518143,0.09182061265199473,-0.1956113614954922,3.969476675102111,-0.04053975640786944,-0.019529340781933385,10.978873079861073,-0.03208954349073055,-0.12389113624205549
302,3.6262128498373776,0.07370554217055712,0.05004489664830519,0.15469639640523025,-0.018903608269240087,0.04268271222856313,0.9293274829327457,0.04046727527504773,0.08765538871182497,4.008862521077273,0.09241498811618154,-0.10419230560259762,10.919905208817884,-0.07329051794629309,0.14765931644932592
303,3.709846345348127,0.009500576593824375,-0.06923126169717499,0.1476513651220785,0.07172434606840446,0.021590907401445647,0.948315557879615,-0.1672731364163467,0.029476694887136265,4.050148600867146,0.1715111116702097,-0.015279133901661142,10.860200459740733,-0.0008383448029862973,-0.03430474186440529
304,3.796182061358908,0.0432372374202781,0.004400527457332456,0.14083534356504926,-0.08162200923927167,0.21007829059348695,0.9684703545914445,-0.04896020565361259,0.05584022831375668,4.093301263215244,0.0807338635527659,-0.24909194730427628,10.799970142685813,0.08293672626915777,0.000894414271343174
305,3.885306217879175,-0.09494918905880338,-0.067231426581325,0.13425387074435707,-0.03807235091108083,-0.0928903561412936,0.9899018692533531,0.01059119738983151,-0.05730048692797525,4.138147284750551,-0.042853544773877386,-0.11327767195995356,10.738972416622632,0.07837580615196309,-0.1387173291940761
306,3.977533654799383,0.04442007458918619,-0.019812942028723957,0.12794346246797347,-0.10310982238742539,-0.07250259470192656,1.0126188260429074,0.09185438073233004,0.08614466900520135,4.184915014527436,0.06629459716573914,-0.004127061899676358,10.677302346306586,-0.06820371272036796,0.13222839413354667
307,4.0729308249036364,-0.04906282985959526,-0.08853917857629989,0.12193722200659997,0.15607948778871872,-0.02220995512077053,1.0367628111082534,0.06716374463310053,0.15802955080685877,4.23385433923419,-0.0951672619989462,0.07589783715242679,10.614988145850178,-0.009314576939953476,0.14056764635798344
308,4.171623895344396,-0.0143905680267251,0.20890094675877077,0.11620370969253388,-0.07315947374932197,0.059933368576961944,1.0625996192160598,0.02973206236844861,-0.16597252199722007,4.284943899257235,-0.23932112641244246,-0.038470250847510594,10.552031709447252,0.04184141408355813,0.1589827520846252
309,4.273641552899963,-0.07733934408619442,-0.12898171337260175,0.11076173985936325,0.08104513678732887,0.01790159726090269,1.09013316636136,0.051127574158075985,0.043004183655985,4.337903105004533,-0.024506270635175725,-0.15594035897024713,10.488523725709106,-0.15113008715976217,-0.1468815206629401
310,4.379122397366963,0.04844678488646676,0.08109964609500869,0.10560939515941628,0.056164386122609815,0.01322239987912665,1.1197188775816531,-0.025650299926526607,-0.1532913396095705,4.392739855956922,0.015532711128133148,0.10944732128436507,10.425000204891536,-0.07670375267488184,-0.0668145179767654
311,4.488309580086369,0.06010245829906953,-0.07541768882035209,0.10077633126646542,-0.08782215810884245,0.08188753950611193,1.1515512039602533,0.03831328094727518,0.11223241831999563,4.449782768160402,0.07037670498555233,-0.12206214312419664,10.361387527840447,-0.07736279278418101,-0.08778366204040161
312,4.601553179462624,-0.008600055629079693,-0.051888772035978775,0.09627136244647959,-0.2220061501384726,-0.04647649148436426,1.185948071215243,0.10650855965154254,-0.17156633468929383,4.508749947877802,0.20976423212401893,0.04098050468009635,10.297588287905798,-0.11054579147516785,0.022863727001558695
313,4.719494498857641,0.03595000071326568,-0.04122580710634807,0.09215405565695477,-0.12851722852951675,-0.031004837443186772,1.2230019898248947,-0.1370668119306054,-0.04805421077112915,4.569769410974602,-0.03867634825298318,-0.05397250419924095,10.233978743809656,0.09109540030534534,0.04043277261603411
314,4.842703430317806,0.06548402523941542,-0.30291592453160365,0.08845372789716222,0.058826746033147664,-0.027604009599183684,1.2628406678809454,0.14407426944787047,0.02663193485159318,4.632408301861704,-0.17330938529835244,-0.1871553237699859,10.170151978816612,-0.11424176172590783,0.026463969907381663
315,4.9719459118722575,-0.15950243765547878,-0.08743595071805818,0.08513518643144485,-0.28969246370979984,0.04438360460406357,1.305529743801778,-0.006602544421137866,0.08607023554010905,4.69602147834819,0.07535601544000144,-0.04898074733812571,10.106404771909169,-0.08245145678029794,-0.07877492857884733
316,5.107575118770688,0.06824105435616916,-0.033949245321840286,0.08227897894586962,0.24181273219231592,0.09157219441659742,1.3509144156349835,-0.09985947789506054,-0.26660453115404037,4.760342109977323,-0.11379489845325137,0.05614722354446346,10.043055527247855,-0.02632729452754817,-0.057371850971190234
317,5.249219180562313,0.08689630979160495,0.027549772288897253,0.0798550842469939,0.05256897839134448,0.06571327865774748,1.398640680675542,0.10477188940366278,0.07418197894183304,4.8247893662057315,0.12075007540385999,-0.15729393421675392,9.980032022454141,0.013243930435910413,-0.004594637322654481
318,5.3945990628157015,-0.19559837768380234,-0.04942585309481252,0.07793415564137218,0.001886917489017399,0.12722229595590492,1.4482561926275637,-0.02692473335425451,-0.053849297444944044,4.88889101997708,-0.07019532993175868,-0.05175112737456786,9.917260913994456,-0.35218084233963887,-0.08192854560480206
319,5.5373676966380705,-0.08070057943211721,-0.14968634512594456,0.07653604271091528,-0.022454590117932337,0.07045463555711305,1.498956072989947,-0.12445609787731822,0.00877713204927788,4.95253223478513,0.04198253794698319,0.16434330340433168,9.855298164191964,0.0635177957535497,-0.008535468096869482
320,5.662648109343628,0.2256131104012251,0.10788216605529342,0.07572183837119488,-0.02808459210763118,-0.11128396862784039,1.5498818934351162,0.2721133543632794,0.045314249767082204,5.016220390852493,0.04318562007583626,-0.05976695927556444,9.793871686558845,0.06881533935806167,-0.020778279038583886
321,5.745865780892231,0.050289478055050935,0.09510741853524789,0.07549468929878651,-0.008898759948318976,0.07105340263394527,1.6002451837122524,-0.06081787020555726,-0.03671332725507499,5.080789070403537,0.09241659838348244,0.04652114502558305,9.733081968710751,0.01765422354675251,-0.014741374269239708
322,5.767794954709493,-0.08101770000495678,0.07911515261048112,0.0758457826596628,0.06538465953103229,0.05206101308015065,1.6497810439857628,0.18302551889382326,-0.17593949485770177,5.146815661023703,0.19506062771860114,-0.0653662847065271,9.672849438361782,0.024155067576713204,0.004405284475115702
323,5.712380571594325,-0.02388489109470894,-0.03178402039978174,0.07669413053114842,-0.027759073636501305,-0.04981695851833369,1.698724520450341,0.01488250042921533,0.11012247435315188,5.21438920274031,-0.09342043984244687,0.04528494864520516,9.613221417055676,0.008269163040121638,-0.17831002275870084
324,5.606053850472232,-0.10947443951704193,0.10348722659860626,0.07787094632095998,0.0236993061088489,-0.022951473706066584,1.7481833610497641,0.20720539109015626,-0.05451313470743777,5.283471418148975,-0.09428795588731549,0.015647323410079197,9.554218327467915,-0.015511015287204217,-0.055865775322442794
325,5.480702221477199,-0.07441319052208571,-0.022887373812124086,0.07896699798172463,0.13656398250727508,-0.02440813620652877,1.7988337993439532,-0.028282674229151525,-0.05057432381519884,5.353506887404453,-0.0817106532885653,-0.02618578602261557,9.495802305119632,0.07404290172488912,0.06768739827196098
326,5.353213778434406,0.21079120973696078,0.08801789564535438,0.07935232724067395,-0.004935238558920484,0.114253333048923,1.8511404546734123,-0.048248360458428674,0.015775889207883004,5.423885430640809,-0.030991108744292298,0.07076285353028038,9.43814641807946,0.0702121352738274,0.022313402399305755
327,5.22986539204473,-0.0016648696511257933,0.2318724827479106,0.07822301245086638,0.17136914186432559,0.013915457253405667,1.9051914187672851,-0.13582128252076572,0.06890311762782637,5.494003146673079,-0.11132913124878524,-0.09745008151364684,9.38088497972257,-0.039400250309835204,-0.041294876275483366
328,5.112364709545697,-0.15199182054987015,-0.012319046676273848,0.07488326049871555,-0.05749062465092536,0.19879214320505953,1.9609879024717973,0.01737976077468722,0.02282502884562134,5.562562100984574,-0.022811527952479402,0.1247522824709503,9.324592906803252,0.048529246715144775,0.15131121538991343
329,5.000838961926949,0.18066519237839263,0.051386267047977156,0.06924574309932702,-0.17183192707436895,0.1402340653208185,2.0181841326717866,0.14968682979972736,0.12372823861402674,5.6290910103627665,-0.13426997301827934,0.038688122529554274,9.269011414270738,0.10253819886388493,0.0015956987781536548
330,4.894168719774879,0.09415756232600553,0.04281979803255418,0.06193709261441038,0.10918746650656119,-0.21799986250995326,2.0765674626848516,-0.028603313056951463,0.013386939173181057,5.693695672837505,0.13015410333900576,-0.08446623290020688,9.214024084098982,-0.03406292685248471,0.014079553020706587
331,4.791846674545731,0.05975093592733617,0.11763396728466897,0.05389557177320597,-0.05958425749869132,0.15676497504614736,2.1357163962285792,-0.05554849683359864,-0.05086357693942228,5.757933690026866,-0.039365807339821604,-0.05003092693543768,9.159866034263569,0.18935531411818438,0.05218207249502249
332,4.693157005448453,-0.0005082773992067995,0.03709787874390806,0.04602268515328316,0.03191906230894803,-0.07324879168735211,2.1954609906268447,0.00016002900986909318,0.17175149287418842,5.8283908607692885,-0.10525445631042084,0.04709468723859358,9.106556282748281,-0.1053962330798173,-0.04116398726919148
333,4.597479259227876,-0.011883078687770637,0.16026557664248922,0.03887299893560749,-0.005579009064118596,-0.010512020082406023,2.255850077259346,-0.0913451963127936,-0.05770933010392593,5.924498528458986,-0.07061420369186348,-0.17656845837643861,9.054266602610577,-0.20802557940766145,-0.02315983441354391
334,4.504412208926205,0.08352394999554007,0.09336952086611883,0.03274515030149733,0.11441839370065653,0.09949217209293902,2.316552535044355,0.052003827200734126,0.0635895738783795,6.084168332154684,0.041075179474645,-0.15893460358162154,9.003158369923764,-0.1718491935113676,-0.1053266424277155
335,4.413575399631166,-0.05574708206985736,-0.08165726410419223,0.02770650159463786,-0.017138321237541634,0.15837097715872997,2.377557863944987,0.21993738920659106,0.09546332141744339,6.33936339563339,-0.009796171802406075,0.11200456849315087,8.953210874390269,0.14831397841259272,0.11765124623086015
336,4.324648065613172,0.03613436719038878,0.13725308515271656,0.02374538751675739,0.18039345924510128,-0.10422695546581096,2.4389999492080987,0.04417338968656303,-0.07052855400307166,6.670848560454444,0.014051804606206955,0.19221608350325373,8.903731429902653,0.08777514396238886,-0.06524543035847828
337,4.237401486132778,-0.07941632180841048,0.14188040022743362,0.02077621901765045,0.0668023668607131,-0.07495240936336177,2.500793993096218,-0.1198442465947841,0.10651945149104206,7.041566391268909,-0.11410913602004742,-0.013312842375821456,8.855053861676097,0.06968049145160615,0.04635717004652676
338,4.151699782566781,0.06885691201547252,0.013703257565078173,0.018695001670802947,0.08646564611596014,-0.14105563156961207,2.5630576235922757,-0.11450029482625237,0.05893522400232133,7.4275587300910475,-0.034827543774282925,0.11729786718672706,8.807254005044403,0.0306800768428188,-0.08953971409301126
339,4.067102383662185,-0.19358823752871165,0.010661432852470648,0.01739090356145688,-0.070538401714887,-0.014759815860023074,2.6258135119080888,-0.11391888460982523,0.150817842533171,7.814085563010058,0.036049877311107606,-0.06885082072853568,8.760421715999886,-0.017947669596343578,0.1606083080782692
340,3.983843062406743,0.0018365312169165812,-0.04602539703094191,0.016771537092471048,-0.04709099739808763,0.008248608340371595,2.6890947366728737,0.2936194489791256,0.13055340032063642,8.187733359454516,0.008566708492606677,-0.018118678374728647,8.714512639496157,0.06229959204181223,-0.06129485015827316
341,3.901703218942623,0.07724297844033615,-0.0026212676483349144,0.016742982051623587,-0.2544223629136954,-0.035314831373924806,2.7530503780932234,0.053167463026589916,0.01828770164143357,8.538513444124794,-0.1020544722138006,-0.07460891557096025,8.669465531325868,-0.1948639717064872,0.054936840671681114
342,3.8203081638668546,-0.07634357684266035,-0.1243916072650037,0.017209937735878686,-0.00766431809689314,-0.021229860744558408,2.8176538251924006,-0.07922711910044782,-0.025553828533585916,8.804618760994803,0.025089227937028044,0.10698684085401454,8.625626539988112,0.01950628054886321,-0.01756151051309939
343,3.739944778635493,-0.08337475672327906,0.0716099986113538,0.01810169444319715,-0.005061219487076818,-0.09279626464011173,2.8829233921907553,0.019942644372132907,-0.06553754292033723,8.886992983850305,-0.13150595034320633,0.07592773569981112,8.58302574414676,0.029863118284930143,-0.04691501771384863
344,3.6603291861804848,-0.2080489115117936,0.12060446718294165,0.01934751951228674,0.1432061582851014,0.0449134059572827,2.948911270428479,-0.031251339893659885,-0.15586710700756323,8.914775456441665,0.004246288719753141,-0.040255240942622665,8.541494754969804,-0.13910708873931182,-0.06566850982796836
345,3.5814641635815074,0.15494649627952128,-0.10948463491562388,0.020904905572444378,-0.163944671120283,0.020731957561040015,3.015639868180171,-0.14452869788427736,-0.02491876645874904,8.877001559856371,0.18109601508259543,0.00034559612046456567,8.501407286081793,0.0014417710346728136,-0.04005502122709969
346,3.5030880499752426,0.11726569456548615,0.1360351164991525,0.022718728158737093,0.001730634366913262,0.03238519808028495,3.08323982304443,0.17823424369795549,0.2014096157130706,8.800283987818867,0.06796661294072277,-0.0021698333751000894,8.462708481023226,-0.043235185399873255,-0.02814922929884694
347,3.4250296276066123,-0.04188746796276405,-0.026441791128710382,0.024750575340888484,-0.1580981155842353,0.17849989019453852,3.151903411085018,0.017036334020486998,0.15931339400041644,8.706503351303137,0.2208059923029206,0.015960892438204127,8.425420791988262,0.03735906263024052,-0.07877918522616022
348,3.347274400695964,-0.09804283795857616,0.017815720143831464,0.026998918083582655,0.17995277614672717,-0.01697659265041459,3.221545778338013,0.049991977517946325,-0.06569192409612415,8.605147749700103,0.08857514869906023,-0.06577784066915245,8.389318884182229,-0.04132134371682685,0.0517420683010289
349,3.2699106447230046,-0.014387896408878382,-0.13438591014173284,0.029426921245468345,-0.2819800046532119,0.018179543979187713,3.2920777645717125,-0.01987499932911886,-0.17059156902526054,8.499119619004832,-0.14270215748204912,-0.026257519368053667,8.354715166212953,-0.054643969634184,0.14322041470975233
350,3.192562240371809,-0.10399861572162875,-0.0610764664797588,0.032007167913510645,-0.18903644977777395,-0.17266399644097707,3.363587919200993,0.07808237382213008,-0.017114888851899598,8.38974100513363,-0.016512868043737916,-0.005634670709187813,8.321573442771983,0.056415436787586974,-0.08190228525040168
351,3.1149473485007184,-0.015286544527116181,0.10876724499788384,0.03471141135633494,0.11749031258748688,0.04781733203267984,3.4362650955743383,0.13632802706976646,-0.12653682070499303,8.279072220694236,0.129753384992854,-0.1359832589127384,8.289826310506436,0.0010036442479719819,-0.08128778458413799
352,3.0365336381542223,-0.05328016372806637,-0.15934425303340644,0.037572772822218964,-0.008992279131267189,-0.08500396845331305,3.5101189789775225,0.2412052627883771,0.01330171952499895,8.170558682053647,-0.12891901874245343,-0.03322221933521537,8.259271885945545,0.07579623025863674,0.11624755677515547
353,2.9569115847507677,0.0677539920358171,-0.049081749997399976,0.04056367814842613,-0.040898329724798954,0.0693127530911948,3.5851585060365445,-0.011655689480632805,-0.01573326221943333,8.071242837096932,-0.05385065060404698,-0.0663341495514944,8.229865892815557,-0.012032899100801547,-0.15837188196641716
354,2.875537824466201,0.03344727025826705,0.04552816589191469,0.043702641338471404,-0.03104176356652938,0.076350094859715,3.661485162334566,-0.07293544413367055,-0.04697248926322259,7.990959896517906,-0.018520666439271045,-0.022941746207983522,8.202048477738838,0.03736107550026215,0.02602914562580059
355,2.791931627808977,-0.06462984690799008,-0.13146663822718338,0.047004991525898085,0.09494426755632128,0.3337381912482306,3.7391453337056255,-0.16202197923049239,0.10202318013707173,7.941297939780072,-0.01712216187462609,0.03171557124296368,8.175507740532556,-0.00597283291032945,0.2195215588401614
356,2.7064068942570065,0.004168545444279082,0.03105221087753998,0.050498228402140855,-0.03423839795103596,-0.08380796608882571,3.8184287608551286,-0.09117537330725564,0.21366025190820578,7.928184960958074,0.03968635052458014,-0.13226912856384962,8.150470955215132,0.0961486586507111,0.26231846705447504
357,2.6223989378767643,-0.08262177400375582,0.06636949416498528,0.05416572663068203,0.05681430361032849,-0.0281529053702775,3.8994555928636685,0.06654341771075281,0.022062238290665257,7.947144363038261,0.008596083312929088,0.07828775151717696,8.12664977373281,0.18113479887368833,0.028189411499278227
358,2.5543950810574496,0.07346001869680083,0.0812826272351802,0.058042991366676566,-0.02781202541827978,-0.08012798287989664,3.9821962194279408,0.027470686273340775,-0.16956620233195638,7.987225011386864,-0.03083347295272236,-0.05307189996057852,8.104118417784084,0.05832716596564892,0.02201308037285313
359,2.541994535650428,-0.08291995982433274,-0.03465447873074358,0.06215895177421828,-0.0018858181954208937,0.07798845278331697,4.066514436639312,0.13968764843555298,-0.18583406473543226,8.037174006174917,-0.031954276538974584,-0.0658928926326322,8.082865565625923,-0.07733315423477759,0.02666418129867615
360,2.623458021807235,-0.11918806548838892,0.06748023331739698,0.06655034341730431,-0.0888095273059244,-0.06700976993704914,4.1525821169984205,-0.04998696653395335,-0.018477059116305344,8.089080536102259,0.12928035788640663,0.06519559223049294,8.06323982666486,-0.11000135359664605,0.15126329016843998
361,2.7615085291629424,-0.20113984486400077,0.0633022396495308,0.07121720125277065,-0.0526294342279468,0.10623195851087386,4.240813965816439,-0.10346636700484778,0.04462006992941518,8.138348328976383,-0.17702540104508557,0.05046333884396077,8.045405943038553,0.03912995143386824,-0.10995298972638715
362,2.917869084562246,-0.0022985363223240927,0.11021531062723433,0.07624173467891934,0.09488623129728699,-0.07498880546030105,4.331440123491155,0.013463990512475371,0.10977386191163847,8.182517418873635,-0.04827946068847085,0.02401562509463519,8.029098632143363,-0.09018516224425259,-0.022550327378180125
363,3.0784742119099127,-0.010758233360679584,0.011463756815436214,0.08164090358404111,-0.08774926269415999,-0.027059814668539236,4.424802167983579,-0.04913541554170685,-0.13254957808915935,8.220460650528178,0.013616428071302892,0.09419237626943931,8.0146251969863,0.1179916817663574,-0.08106121458500834
364,3.2395721464664446,-0.06439162984095427,0.15692874145848532,0.08746829661635819,0.04808690281686445,-0.0052581454098642455,4.520811129966864,0.11135756262028101,-0.1153419643741987,8.252243283974684,-0.2071969112087902,0.04217114626004865,8.001725636431074,0.10739751182651243,-0.014230409569909994
365,3.4008382562188415,-0.0031653109290188624,-0.034680085672494934,0.09377593807080632,-0.020967455865951105,-0.040397964158291916,4.619777243306183,-0.1290583165379596,-0.002297963911996511,8.277906271367177,-0.012555533555047266,-0.10089620796041868,7.990529028546919,0.1249052814168926,0.0314910247137827
366,3.5626870521191933,0.08750706862507482,-0.15240218590926097,0.10061572168827623,-0.014446351180929955,-0.1714198711653655,4.722105255992351,0.11246354243498816,-0.1495979290474566,8.297443403063896,-0.04113408593905725,0.02157287085573161,7.980845375858227,0.08239247287165478,0.05272479780112688
367,3.7256510478890004,-0.11981406115555093,0.10742705312312684,0.10802651261028165,0.08715198375514793,-0.04688120456128631,4.828051575268615,-0.06871875502132953,0.0957965183894028,8.311597379602532,-0.022583120433351027,-0.06637976244519794,7.9727751984008295,-0.036655124856405145,0.023863579598830408
368,3.8902359723571602,0.1008949034247893,0.034088710961744206,0.11610570852349038,-0.026689507133815613,-0.03489053028792857,4.938150551665099,0.06112984431766493,-0.13379363298006916,8.321395844550873,-0.05015750867455815,-0.2194162865135071,7.966611505100242,0.042134028831414524,0.06450758120195788
369,4.056644173562371,-0.0612229045688959,-0.08769987031792739,0.12487559386499855,-0.2062664007275511,0.018026647147262553,5.0524240498452615,-0.01690641899673176,0.010874569748853175,8.327874364313294,-0.010153202829908633,0.07589107564055975,7.96210678679324,-0.050643502564595815,0.03491491629773274
370,4.225355762372917,-0.028603756105182773,0.08207436642633266,0.13439012666123248,0.10409201016705763,0.03740480035791687,5.171471436194275,-0.021545596588572052,0.07867629049946122,8.333126789408604,-0.07492191019250112,0.042951656695195004,7.959443027661781,-0.05144655083506882,0.021498981028799283
371,4.396457242769934,-0.07250786458872012,-0.025767419866031538,0.14471342696877623,0.12178036523521185,0.08900206093028021,5.295979233505097,0.01363165328949963,-0.10347574796325897,8.34012020728895,0.05867846392387319,-0.02882329121097101,7.958599955011639,-0.05199592747275738,0.1331279164157392
372,4.570331664128846,0.06974604031675476,-0.05820748318826907,0.15588275065877866,0.0308819068777004,-0.035075018136364794,5.425840281504488,0.15501561256879404,0.054322935362448414,8.35368013571672,-0.10442155213574716,0.18178023242983943,7.959540520242386,0.10017568828163148,-0.12064442396141012
373,4.746942014638277,0.06482279713073182,-0.024392471970474044,0.1678218511314568,-0.0300590569171327,-0.08249798249924334,5.561222180079925,0.2173713403065298,-0.00784920981005626,8.379950876763958,0.043552716940361925,-0.0211338157137044,7.961949383980719,0.1591886568132791,-0.0011210030134954155
374,4.92643958009926,0.08232410505845326,0.08960471822943869,0.1802535379394342,-0.040910792505949756,-0.09526132128861209,5.701298378887404,-0.07015031691673075,-0.09654904335328868,8.424804897443519,0.07979223988069205,0.07129005475938258,7.965836158818222,0.008130485995001857,-0.06778139810943515
375,5.1089858858084325,-0.08613857372209219,-0.0053855988137076136,0.19277284732468805,-0.06615642864949199,0.09014782593338881,5.844029221696009,-0.0760885632413615,0.027828681346660996,8.437755279952311,0.04198530274390091,0.06329229280845974,7.971440150264397,0.15697045308587737,-0.13525739468310743
376,5.295152480276846,0.011047701576370524,0.03195781613421431,0.2046702049195088,-0.08163525359159204,-0.05760664508863922,5.985247866104519,-0.07344126237659614,-0.0704935955846811,8.366014876427506,-0.06279783202330085,-0.02903500349861788,7.978232749732971,-0.06078273303653105,0.01598881551915338
377,5.484971535563904,0.012519534163775312,-0.013117633716626768,0.21483127875163935,0.08358638034788068,0.056407274226649685,6.116984747547206,0.11328199826942542,0.1327598465401413,8.309898927660191,0.14653059620100006,0.045685681268880673,7.986520717041711,-0.10369569807462542,-0.02383322756809228
378,5.67889086684069,0.10344335984615914,0.03030017057008204,0.22208070202512706,0.1479997118024479,0.036301392883144955,6.229079566413634,0.0028024646534218875,-0.18845768158722007,8.263610167485938,0.0053675988835176994,-0.023922768349313582,7.996402684467464,0.161516257149389,0.021346770449084656
379,5.877176427463262,0.08770285187025795,-0.05078379159697191,0.22554457947848394,-0.1645466354990987,-0.004519098203251402,6.3133471949455835,-0.03435732247260903,-0.05086369483935369,8.221744644916875,0.012656175084608649,-0.021285074454593517,8.00738778446821,0.11213019891473633,-0.09132327612316896
380,6.080348010273942,-0.08191725402792877,-0.046893041946146075,0.22512139007622936,-0.04102268434912896,0.05637253271703994,6.371796363690887,-0.048399266919141724,0.0815768194959072,8.180858630401195,-0.07696965446965348,-0.009899018743041806,8.019163285180058,-0.11720064954169612,-0.13434032808073376
381,6.289263282612103,-0.21780716920131044,-0.00708125038310483,0.22152916084214289,0.09974155264508344,-0.00685963812662849,6.413786357942345,0.20699368643565436,-0.07223143563980726,8.139102657273668,-0.04895181261225552,-0.06705269917120887,8.031792686140262,-0.06984683861879015,0.053692414272099656
382,6.504409604650804,0.019210976410563317,-0.1223507962915153,0.21586502188064213,0.15884897007721072,-0.1880421973877909,6.448747897490395,-0.13229762501826992,0.08861745128713494,8.095510810586159,0.03159186002178483,-0.06141058137917638,8.045455878085562,0.00549802542786626,0.012917398378931034
383,6.726047419428479,-0.07945598597830043,0.06877732190811095,0.20911038199728027,-0.07244032099423085,-0.24258585792213772,6.482873300668235,0.047096916260840796,-0.19191659528955515,8.049666272071553,-0.09132571499637153,0.18658858255010355,8.060154228764578,0.3129733810644247,0.0020115658460984178
384,6.926845373997199,0.08650925320048655,-0.0772566148653575,0.20196822766831543,0.04637715022015207,0.015967812903724204,6.518901172397109,-0.06527625090072692,-0.005109497607101521,8.001700700992968,-0.10465869770701022,0.08558513570223614,8.075885813926494,-0.102968919544625,-0.0597903474708647
385,7.056074262372941,0.06979007395764202,0.05305292848330334,0.1949248610598624,-0.19883676005651577,-0.21392192544277583,6.558181440354912,-0.16099527307822153,0.021356529222880203,7.9516707115748195,0.07542383809273345,0.05345703216732302,8.094795651013055,0.0037786676196954953,0.0903356927310786
386,7.185575467512404,0.1098634233265725,-0.00511219037360823,0.1882065237057113,0.020746202938212076,-0.05698410000749524,6.601378997440544,0.0018001590590386006,0.1463446309757374,7.899322363490204,0.11639167682711787,0.06875534584954869,8.11664565781032,0.09103035963769524,-0.0037438726166983214
387,7.313650865743164,0.10461104775328343,-0.20789282592152192,0.18197763581920062,-0.0024962015052342103,0.07602063925455302,6.648162044812995,0.008154532964281513,-0.04690798949648802,7.844914328642628,0.10996212685352186,-0.06889244460391708,8.141174084486321,0.168470663146617,-0.02098916627923187
388,7.439602202431724,-0.113980815999366,0.11533843252761358,0.17628499772580472,-0.007618539846712236,-0.008663221619295279,6.698208317470219,0.012608150987004067,-0.19524045154292743,7.788394927277141,-0.002204193038813669,-0.0006488442662873022,8.168132474804834,0.14951524262249705,0.0827618894307545
389,7.5634317496098795,-0.010674759128342124,0.18918443001905738,0.17118080411782124,-0.15659871799799663,0.13520486142589377,6.751102676550912,-0.04990052179160858,0.08915643569018786,7.729761612101937,0.15717681207499726,-0.035121107157573515,8.196852358881932,-0.10962592742623543,-0.11931075981837676
390,7.685751033945198,0.0798726152126895,-0.19437731563986738,0.16661850874650275,-0.01874212632965288,-0.08822321361467608,6.806974000916598,0.040430934423315835,0.09000408150148143,7.669317655432896,-0.04991413916085261,0.19213005376210163,8.226725363074689,-0.09061121797607898,0.05319890150951822
